12 17 31 34
1 12 20 29
6 10 34 35
19 30 31 36
8 16 26 34
2 9 20 27
1 4 23 35
13 17 24 25
21 23 25 28
4 10 24 26
14 15 20 28
8 17 22 36
8 16 29 31
8 9 19 34
11 12 29 30
7 8 22 29
3 17 24 32
1 7 20 24
31 32 33 34
21 27 28 35
1 7 28 33
8 18 26 36
12 16 22 25
5 15 21 35
21 22 26 34
1 3 7 9
9 11 14 18
2 16 20 34
7 8 25 26
6 10 20 32
1 8 31 36
3 9 31 34
13 16 20 28
19 28 29 36
1 18 21 34
1 10 29 35
4 16 21 35
23 25 26 35
5 8 33 36
3 14 20 33
20 29 30 34
15 18 19 30
3 6 27 35
10 12 19 22
24 26 35 36
1 2 21 35
4 14 19 35
10 13 19 23
3 4 29 31
3 12 16 17
9 11 21 35
10 14 28 32
13 18 28 34
3 10 11 16
27 30 33 36
5 16 27 30
2 16 19 35
5 13 21 33
7 14 22 35
23 29 30 31
11 17 22 25
1 18 27 28
2 9 21 26
3 11 24 26
5 6 30 34
1 13 33 34
3 9 24 36
2 9 23 24
10 18 21 35
24 28 29 31
15 16 19 31
9 15 27 33
11 14 19 25
2 17 22 33
6 14 21 35
4 18 26 35
8 18 19 33
11 13 29 31
5 14 27 28
7 18 19 31
5 12 26 27
5 17 28 30
10 12 26 32
7 13 19 20
8 13 28 29
9 18 26 28
4 11 16 17
4 14 20 34
2 14 21 31
12 13 30 31
11 16 30 33
9 12 15 18
11 16 28 35
22 24 26 29
9 14 21 36
4 5 29 33
2 13 34 36
23 25 30 36
5 9 23 27
13 16 19 29
9 18 21 33
12 15 19 27
2 10 20 28
6 10 15 16
3 11 33 34
7 8 23 28
11 12 20 22
10 17 22 24
6 11 35 36
3 4 11 13
4 6 23 36
4 7 30 34
8 18 34 35
7 10 19 34
7 14 26 31
8 18 22 30
10 16 27 35
12 18 27 33
4 12 19 33
1 5 21 36
5 6 31 33
1 3 10 12
5 10 24 27
7 8 33 35
4 9 33 36
2 15 25 28
2 8 29 34
5 13 26 28
6 13 25 30
7 11 13 17
6 16 27 31
12 14 19 26
2 13 21 30
6 14 22 34
