10 11 14 20
2 3 13 16
1 10 13 22
3 7 17 24
4 9 17 20
9 10 16 24
1 7 13 19
7 9 19 21
9 10 14 18
6 9 14 24
4 11 19 20
6 8 19 24
8 10 19 23
1 12 18 19
18 21 23 24
7 11 21 24
8 11 16 24
1 2 13 14
14 15 20 23
8 10 14 17
4 10 11 12
4 7 13 22
8 11 14 18
10 12 13 20
8 12 17 23
6 7 15 22
1 12 17 20
9 10 15 17
1 4 5 11
10 12 21 23
5 6 14 21
1 7 21 22
8 12 20 24
2 6 13 19
2 3 9 10
1 11 14 22
2 3 17 23
3 10 14 23
2 10 17 19
2 3 7 11
1 5 9 12
1 4 8 12
7 12 16 22
1 7 16 24
1 10 17 18
8 10 20 22
2 9 16 19
4 7 16 19
9 11 13 20
3 4 9 12
15 17 18 22
1 8 13 20
7 9 13 16
6 12 18 24
2 12 13 15
9 11 22 24
1 6 19 23
3 8 17 18
2 7 21 23
2 3 6 12
4 6 13 21
17 18 19 23
13 14 15 16
4 5 22 24
7 8 13 15
5 6 17 18
1 4 14 15
19 20 23 24
13 16 17 22
1 9 16 18
3 5 13 19
4 12 13 19
4 6 17 24
8 12 19 21
5 10 17 22
2 8 22 23
9 11 21 23
6 10 18 22
2 9 15 20
4 11 17 22
2 5 20 22
16 17 18 24
2 8 16 18
4 10 13 14
3 8 14 21
2 9 14 21
3 10 18 19
7 12 13 14
2 11 15 22
6 8 16 22
2 12 18 21
2 8 13 21
9 12 19 23
6 10 14 15
10 11 15 19
13 14 17 18
2 10 13 23
8 11 13 19
2 11 13 24
1 12 13 24
1 11 13 23
1 11 18 24
6 11 13 17
5 11 14 15
1 5 14 16
14 17 19 24
2 4 7 12
1 7 15 17
1 3 13 15
13 16 21 23
16 19 20 22
9 11 16 17
3 9 18 24
5 9 13 14
7 12 15 23
5 7 13 23
3 12 15 24
4 6 15 19
2 4 9 11
7 9 14 15
1 10 15 20
4 8 15 21
6 8 15 23
3 7 22 23
3 6 15 18
8 11 20 23
3 7 8 10
2 6 15 17
5 9 15 23
5 11 19 21
7 9 20 24
2 4 13 17
1 8 15 18
4 5 14 19
3 9 14 22
3 6 13 20
9 10 21 22
2 5 14 17
3 5 14 18
3 6 22 24
4 5 13 20
1 7 10 11
3 8 23 24
5 7 16 20
13 15 20 22
4 9 13 24
6 8 10 12
14 16 22 24
14 15 19 22
14 18 19 21
4 8 16 20
9 10 20 23
4 6 7 10
7 10 14 16
4 8 17 19
7 10 18 23
15 19 21 23
2 11 18 19
8 12 14 15
1 6 9 10
3 4 15 16
5 11 13 16
3 12 13 17
2 12 16 23
1 9 13 21
16 17 20 23
1 6 14 17
8 10 21 24
1 10 16 19
4 6 8 9
3 6 7 9
6 10 17 23
3 4 21 24
6 12 15 21
2 10 14 22
3 4 5 7
3 9 13 23
7 8 19 20
5 7 9 11
1 3 16 23
1 12 15 22
10 12 14 19
2 4 18 23
6 7 14 23
