1 2 4 25
1 2 5 32
1 2 6 9
1 2 7 20
1 2 8 26
1 2 10 27
1 2 11 12
1 2 13 31
1 2 14 23
1 2 15 30
1 2 16 19
1 2 17 33
1 2 18 28
1 2 21 29
1 2 22 24
1 3 4 20
1 3 5 27
1 3 6 22
1 3 7 8
1 3 9 32
1 3 10 23
1 3 11 13
1 3 12 21
1 3 14 28
1 3 15 19
1 3 16 24
1 3 17 25
1 3 18 31
1 3 26 30
1 3 29 33
1 4 5 29
1 4 6 23
1 4 7 27
1 4 8 21
1 4 9 33
1 4 11 30
1 4 12 22
1 4 13 32
1 4 14 19
1 4 15 26
1 4 16 31
1 4 17 28
1 4 18 24
1 5 6 25
1 5 7 15
1 5 8 33
1 5 10 31
1 5 11 20
1 5 12 28
1 5 13 19
1 5 14 22
1 5 16 23
1 5 17 21
1 5 18 30
1 5 24 26
1 6 7 16
1 6 8 28
1 6 10 20
1 6 11 24
1 6 12 19
1 6 13 26
1 6 14 32
1 6 15 33
1 6 17 27
1 6 21 30
1 6 29 31
1 7 9 25
1 7 10 29
1 7 11 19
1 7 12 30
1 7 14 24
1 7 17 31
1 7 18 32
1 7 21 26
1 7 22 28
1 7 23 33
1 8 9 30
1 8 10 19
1 8 11 25
1 8 13 23
1 8 14 20
1 8 15 31
1 8 16 27
1 8 17 29
1 8 18 22
1 8 24 32
1 9 10 24
1 9 11 29
1 9 12 16
1 9 13 20
1 9 14 21
1 9 15 22
1 9 17 18
1 9 19 27
1 9 23 26
1 9 28 31
1 10 11 15
1 10 12 26
1 10 13 21
1 10 14 33
1 10 16 28
1 10 17 32
1 10 18 25
1 10 22 30
1 11 14 27
1 11 17 22
1 11 18 23
1 11 21 31
1 11 26 32
1 11 28 33
1 12 13 29
1 12 14 31
1 12 15 32
1 12 17 20
1 12 18 27
1 12 23 25
1 12 24 33
1 13 14 25
1 13 15 27
1 13 16 22
1 13 17 24
1 13 18 33
1 13 28 30
1 14 16 29
1 14 17 30
1 14 18 26
1 15 16 20
1 15 17 23
1 15 18 29
1 15 21 25
1 15 24 28
1 16 17 26
1 16 18 21
1 16 25 33
1 16 30 32
1 18 19 20
1 19 21 22
1 19 23 31
1 19 24 25
1 19 26 28
1 19 29 30
1 19 32 33
1 20 21 28
1 20 22 33
1 20 23 32
1 20 24 31
1 20 25 30
1 20 26 29
1 21 23 24
1 21 27 33
1 22 23 29
1 22 25 26
1 22 27 32
1 23 27 28
1 24 27 30
1 25 27 29
1 25 31 32
1 26 27 31
1 28 29 32
1 30 31 33
2 3 4 19
2 3 5 20
2 3 6 27
2 3 7 31
2 3 8 22
2 3 9 21
2 3 10 26
2 3 11 32
2 3 12 28
2 3 13 23
2 3 14 24
2 3 15 25
2 3 16 30
2 3 17 29
2 3 18 33
2 4 5 33
2 4 6 13
2 4 7 29
2 4 8 16
2 4 9 22
2 4 10 20
2 4 11 21
2 4 12 23
2 4 14 30
2 4 15 32
2 4 17 31
2 4 24 28
2 4 26 27
2 5 6 30
2 5 7 24
2 5 8 19
2 5 9 31
2 5 10 25
2 5 11 23
2 5 12 22
2 5 14 21
2 5 15 28
2 5 16 29
2 5 17 26
2 5 18 27
2 6 7 25
2 6 10 15
2 6 11 29
2 6 12 24
2 6 14 19
2 6 16 20
2 6 17 32
2 6 18 21
2 6 22 31
2 6 23 26
2 6 28 33
2 7 8 30
2 7 9 12
2 7 10 19
2 7 11 16
2 7 13 21
2 7 14 32
2 7 15 33
2 7 17 22
2 7 18 26
2 7 23 27
2 8 9 25
2 8 10 31
2 8 11 33
2 8 12 27
2 8 13 32
2 8 14 28
2 8 15 20
2 8 17 21
2 8 18 24
2 8 23 29
2 9 10 23
2 9 11 20
2 9 13 24
2 9 14 33
2 9 15 26
2 9 16 27
2 9 17 30
2 9 18 19
2 9 28 29
2 10 11 28
2 10 12 21
2 10 13 30
2 10 14 16
2 10 17 24
2 10 18 32
2 10 29 33
2 11 13 26
2 11 15 19
2 11 17 25
2 11 18 30
2 11 22 27
2 11 24 31
2 12 13 19
2 12 14 25
2 12 15 29
2 12 17 18
2 12 20 30
2 12 26 32
2 12 31 33
2 13 14 20
2 13 15 22
2 13 16 25
2 13 17 28
2 13 18 29
2 13 27 33
2 14 15 31
2 14 17 27
2 14 18 22
2 14 26 29
2 15 16 24
2 15 18 23
2 15 21 27
2 16 17 23
2 16 18 31
2 16 21 33
2 16 22 26
2 16 28 32
2 17 19 20
2 18 20 25
2 19 21 28
